BGGId,YearPublished,GameWeight,MinPlayers,MaxPlayers,MfgPlaytime,MfgAgeRec,NumExpansions,Kickstarted,IsReimplementation,AvgRating,Mech_PC1,Mech_PC2,Mech_PC3,Mech_PC4,Mech_PC5,Mech_PC6,Mech_PC7,Mech_PC8,Mech_PC9,Mech_PC10,Theme_PC1,Theme_PC2,Theme_PC3,Theme_PC4,Theme_PC5,Theme_PC6,Theme_PC7,Theme_PC8,Theme_PC9,Theme_PC10
67,1974,2.5,2,4,120,10,0,0,1,6.36488,-0.18998094743196314,-0.17376725735845652,-0.2084274893337806,-1.0754933480941955,0.9952796439305013,0.8076831546581817,-0.764270456211578,-0.528284847996088,0.039346049934916076,1.098268402996121,-0.3911901865918078,0.12057826063277183,0.4691674506177092,0.4868110519023491,-1.3553404679707275,-0.290094602394567,0.4778107916001939,-0.25482508704347495,-0.35061288501443244,-1.0980816944825735
68,1997,3.194,2,4,180,12,0,0,0,7.04767,0.49342824582006317,-0.4751328908518202,-0.17051630276979565,-1.0941954362018314,1.3510533448557673,0.31582071751444696,-1.3317104824475572,-0.14176400954081678,-0.9664961415915096,2.285577878681273,-0.3911901865918078,0.12057826063277183,0.4691674506177092,0.4868110519023491,-1.3553404679707275,-0.290094602394567,0.4778107916001939,-0.25482508704347495,-0.35061288501443244,-1.0980816944825735
69,1999,2.4,2,2,20,10,0,0,0,6.77708,-0.822084124668922,-0.9134452171521918,-0.8176451447064991,-0.4065700734813831,-0.8441275064430924,-0.12072829555954043,0.82418553885861,-0.29353077568058966,0.23162684009140033,0.05568138523635273,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
70,1999,2.2171,2,5,60,10,0,0,0,6.8628,-0.7859323038563603,0.19682727247984422,-0.6402427717472073,-0.7936557118311053,0.28204637393200144,0.9164311087172445,0.268014218625162,-1.3617920495580487,1.1868473894399405,-0.5517813567082244,-0.8072341303055215,0.809307329386176,0.6582318712348904,0.35114435452666243,-0.6991638599211368,-0.016125986681930746,0.32460073669703476,-0.07593255663171132,-0.22799381699346477,-1.0192689351975985
71,1980,3.6564,2,7,360,12,5,0,0,7.49788,-0.7696796535968984,4.576804838128489,-0.4669623017395715,3.5352582048911083,3.2201031705273717,-0.9111202498441421,-0.38447208338950284,2.808992291028064,1.1501547107736267,1.6397514755345861,-1.759960687020562,2.6198568785959173,2.258213109455868,1.7736913762717117,-1.5435733087531274,-0.10104733478581555,1.3577469851619521,0.7600245686467824,-0.7681143578745362,-2.534331019950987
72,1998,2.5676,3,4,60,12,1,0,0,6.69248,-0.7760934935098537,1.1426017402059516,1.2943973292469582,-1.1195388735232301,1.0858822871607732,-0.08862064366918863,-0.45512282149341743,-1.366166465070094,0.969472052212753,-1.2097432427533783,-0.8896394057938221,-0.29113690984957746,0.08938126583083635,0.8478927240514221,-0.32003998890603397,0.6443341349916317,0.43925953396145956,0.3540981295368441,-0.04920721238777074,-1.1509746490026682
73,1996,2.0943,2,6,60,10,0,0,0,6.99684,-1.3852218562489065,0.3759016820163354,-1.1050535460695787,1.465861261392792,0.7959428536301564,-0.5131593081176891,0.19299653817252416,0.7312034022825867,0.38548100820864806,-1.244894979828834,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
74,1999,1.1588,4,10,30,12,7,0,0,5.79633,-0.9121688959722715,-0.3030617828075305,0.5134384121949837,-0.24917490971408435,0.15548751727044663,-1.0122156862193379,0.42974495654258327,-1.1560291116399215,-1.2508632547145,-1.6510422338330004,0.223800204151435,-0.22449089778308828,-0.50794061724208,-0.6428318252092489,-0.05268389440696538,0.26135026107635984,-0.20841583748918588,-0.5707911736578555,0.12919664698900726,-0.6731579471357617
75,1998,1.2231,4,8,5,8,0,0,0,5.49727,-1.0491182532438068,-0.7938149033016204,-0.20845413232130763,-0.628890836824676,-0.6478430648244174,-0.44056282584876155,0.7745007256740971,0.2629338471027558,-0.9430363180067821,-0.7472597600191472,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
76,1996,2.5484,2,6,120,10,0,0,0,6.39729,0.9259676764077426,-0.8969264324275863,-0.8163509661169935,-0.12675435791377887,0.6252043399868915,-0.2839866786472886,-1.308388258696529,-0.5940836883400842,0.2564487085226989,1.3877695407300366,-1.8370362464049255,0.6439747089228116,-0.9863164770516069,1.4324584913853202,1.389168278788517,-1.2863868506799567,-0.8376109986975747,0.6623594323034337,0.9182480699931529,0.688065535074125
77,1991,3.5889,2,2,240,12,2,0,0,7.66357,2.511759827793278,-1.55617568406769,-0.3038265301982222,0.5720223143496295,0.1406800231897425,-0.6904999262861801,-1.066387844184199,-0.9245606959131606,-0.5311485293473022,1.7896304371755931,-0.6400026287080779,-0.7281235866338729,-0.9235515586552164,0.07387871077093298,-0.06507449508545701,-0.861331276031027,-0.4941980940002986,-0.2943521480850923,0.1581784579737931,-0.05274445714266851
78,1992,3.4706,2,2,240,12,1,0,0,6.8324,1.3812000684831551,-1.2535273123014405,-0.17834215708137466,0.27819715547413193,0.09427876706409734,-0.49099000679407584,-0.6887064345491373,-0.8250597981276104,-0.414669746340236,1.5956493988782918,-0.6400026287080779,-0.7281235866338729,-0.9235515586552164,0.07387871077093298,-0.06507449508545701,-0.861331276031027,-0.4941980940002986,-0.2943521480850923,0.1581784579737931,-0.05274445714266851
79,1994,3.0769,2,2,180,12,1,0,0,6.33226,3.573960171477485,-1.4827750582456576,-0.19716977070346933,0.5669388783606268,0.1701941614725578,-0.40124523021593145,-0.6370239449055773,-1.213895565324528,0.1353428423462695,1.4705993241210933,-0.6400026287080779,-0.7281235866338729,-0.9235515586552164,0.07387871077093298,-0.06507449508545701,-0.861331276031027,-0.4941980940002986,-0.2943521480850923,0.1581784579737931,-0.05274445714266851
82,1993,2.9184,2,2,240,12,0,1,0,6.72803,0.43945047133638604,-0.8667420947360858,0.08229812296168146,-0.030293899408105954,0.2779463127929966,-0.2673472253773986,-0.3677758748756884,-0.7611852103468294,-0.6834432321090718,1.59832363084206,-1.2294912157217033,-2.3531036769001332,0.2438401988557016,0.8670159834433832,-0.1076351782458224,3.371259692616757,1.2590409184101206,-1.6829282803917938,-1.3733594802312041,1.726097581643068
83,1997,2.8889,2,2,180,12,0,0,0,6.36194,-0.13217037591867295,-0.8083569501829755,0.06374539416243317,0.10803503398270851,0.05317774822004934,-0.40264872191867834,-0.04275261756787059,-1.0542890218355494,-0.7050499279650689,1.2625732715108402,-1.2294912157217033,-2.3531036769001332,0.2438401988557016,0.8670159834433832,-0.1076351782458224,3.371259692616757,1.2590409184101206,-1.6829282803917938,-1.3733594802312041,1.726097581643068
84,1982,3.4183,2,2,150,12,0,0,0,7.54678,1.3812000684831551,-1.2535273123014405,-0.17834215708137466,0.27819715547413193,0.09427876706409734,-0.49099000679407584,-0.6887064345491373,-0.8250597981276104,-0.414669746340236,1.5956493988782918,-0.6310156449195617,-0.9529706012348756,-1.2292334524464268,0.6166365171887079,-0.7071834088642522,-1.5672986633676182,-0.6844786111004018,-0.33292674323027693,0.16451318957189484,0.11630302737050177
85,1972,2.1512,2,2,60,12,0,0,0,6.9628,1.7211825318321183,-0.9329567533440495,0.026582606280676366,-0.10169479790158775,0.8040608555724428,-0.1529577000945624,-1.0571241953367776,-0.977259836202905,-0.994803679933584,2.5472233217048603,-1.546602019074398,-3.08475418384157,4.11086750882307,-2.711387317830674,1.1993981919077314,-1.7161950471425718,-0.5277074781776838,1.4451381820957578,0.4180132688913952,-0.7974593047220071
87,1998,2.5962,2,4,120,12,4,0,0,6.36869,1.3812000684831551,-1.2535273123014405,-0.17834215708137466,0.27819715547413193,0.09427876706409734,-0.49099000679407584,-0.6887064345491373,-0.8250597981276104,-0.414669746340236,1.5956493988782918,-0.6400026287080779,-0.7281235866338729,-0.9235515586552164,0.07387871077093298,-0.06507449508545701,-0.861331276031027,-0.4941980940002986,-0.2943521480850923,0.1581784579737931,-0.05274445714266851
88,1999,2.8656,2,4,60,12,0,0,1,7.10972,3.181278371794343,2.3741336793666474,-0.5672233524985685,-1.501671912764933,0.27040980886100296,3.231889729947869,7.217422230783015,-5.317278785511382,4.392788255507373,-0.050107049474333046,-0.04180236892531142,0.0956909793205625,0.4966399454110846,0.5211245215370907,-1.171869464171036,-0.3909966823198703,0.3175056174804521,-0.5312661597423619,0.0003829513415133634,-0.5851339754925876
89,1999,2.8438,2,4,120,12,0,0,0,6.75127,-0.2295030597821639,-0.5392814868469582,-0.30833579672357675,-0.3398306786737283,0.43410023892119093,-0.43385325714780404,-0.283391427901047,-0.12655389674752382,-0.18284917758554162,-0.1043319195296216,-1.2294912157217033,-2.3531036769001332,0.2438401988557016,0.8670159834433832,-0.1076351782458224,3.371259692616757,1.2590409184101206,-1.6829282803917938,-1.3733594802312041,1.726097581643068
90,1999,1.4262,2,2,20,8,0,0,0,6.21853,-0.8011239070372234,-0.48089634229384826,-0.326888525522825,-0.20150174528291354,0.20933167434824362,-0.5691547536890839,0.04163182940677076,-0.4196577082362438,-0.20445587344153868,-0.44008227886084134,0.8714484845498395,0.1951559812307808,-0.7700545239711307,-0.24746575339307988,2.0708471578729126,0.08811087144320075,0.7052743759216188,0.947602804268529,-1.5908221452688451,-1.2184347833034643
91,1999,3.8421,2,2,480,14,2,0,0,8.05888,0.49342824582006317,-0.4751328908518202,-0.17051630276979565,-1.0941954362018314,1.3510533448557673,0.31582071751444696,-1.3317104824475572,-0.14176400954081678,-0.9664961415915096,2.285577878681273,-0.7611374901600896,-0.8932175718377117,-1.0107248371893838,0.501971112988061,0.06494535953483573,-0.9375705444316039,-0.49598923408969786,-0.030371085349440476,0.3425683842801021,0.3069535656570339
93,1995,3.0515,2,5,120,12,6,0,0,7.74966,-1.303075499410808,4.457735299830625,-0.7007223410245826,1.3813041832934576,0.7776512264312563,-4.354867557121867,-1.5622016878506984,-1.053169531266634,-0.12920439344010676,1.0455261483678804,-0.6806175486922429,0.4662937085765839,1.7268195025312905,1.3801528404309649,-1.9025822329373563,-0.37089639293632687,0.5909803671652338,-0.6448557875846943,0.3593703498384322,-1.7984940339316933
94,1999,2.5508,2,6,90,12,0,0,1,7.20662,-1.289976322983247,0.8654107952169774,-2.394843372237186,2.1573096034174504,-1.0370923188774892,3.5960704936386776,-0.9075410027286921,-1.816424558459311,-0.44126242941031013,-0.7836512871934667,-2.3285064069812544,2.9643566450405854,0.8335652738487203,0.6440755282356128,2.1334696449840145,0.09026527981438523,-0.8638666698621338,-1.6870829817193551,0.5802514909566542,1.463873413736817
95,1990,1.379,2,6,30,8,0,0,0,6.4098,1.1293241877255569,0.083740901664762,-0.28360008643410073,0.4149124357311067,0.5690312999577879,0.7107360264191395,2.2456621244209276,1.541610085808252,0.6574879222136616,1.184696044261475,-0.4138597585400106,-0.00281358565021878,-0.8537254374986704,-1.4247016877669274,-0.9523273730416183,0.25148802356583644,-0.11451449375986873,0.14107775808001044,0.022332918878706722,0.37762265364985603
96,1982,1.8298,2,2,60,10,0,0,0,6.17637,1.982082608919238,0.8083176387416751,0.22352042449966378,-1.2878211563117974,0.9903475308349049,1.1247735419893758,2.758940848482355,-1.8913946064027205,1.2152395562202711,0.3156383255367401,-0.9963178462921024,-0.3455197390845505,0.2780377605175836,0.8608486044391951,-0.05035814609165008,-2.3036194180666234,-1.1297027262437298,-0.04380267797445306,1.5914301693072377,1.6953426845755017
97,1984,2.5244,2,6,240,10,0,0,0,6.28403,0.2350037571598556,-0.5550717762781399,-0.2346112149210454,-0.39024258432429815,0.7453440174258021,0.08147634244548733,-0.8381228439133613,-0.11174764589683896,-0.46416443233530014,1.559839503187727,-1.3001058897904114,1.5153072551279085,1.084087690328271,0.9262859853098109,-0.7510384938905442,-0.05000674415366267,0.5022323809764799,-0.3241856158565471,-0.08661719356896616,-1.0283619471846999
98,1981,3.0394,2,5,180,12,18,0,0,6.56572,2.662123506787595,1.4756667949294857,2.571773880467945,-2.449798426446694,2.0044748904646825,2.2682340081602193,-0.34281677608568606,0.1493985922478518,-2.414470544285705,5.735669830910298,-1.5489183319066813,0.6666054078612635,-0.30863131894465545,0.5133536441783951,0.5392274789947258,-0.6212434177901227,-0.4697765046240122,-0.36371267689816456,0.4221741494192596,0.0169752901552053
99,1986,2.6434,2,4,180,12,3,0,0,6.69498,1.365563516469979,-0.8577201480443895,-0.3600955880378929,-0.09641742544880069,0.7917452735514474,-0.11803357704661702,-1.2158042535484226,-0.211248543682389,-0.5806432153423663,1.7538205414850283,-0.5519826038134729,-1.2769861497546162,-2.0366827932282976,2.138281767388073,1.4897398298919762,-0.7418305838778302,0.2237338078254775,3.1794928126707522,-0.20334160898484488,-0.9861603423257415
101,1996,1.7054,2,6,60,8,0,0,1,6.77823,-0.8980000763935222,-0.40813953382936424,-0.6480752293505221,1.2719873577883547,0.31225734712287123,0.3614731641038635,0.03915593977383897,0.32013767843496527,-0.050759643048125996,-0.13847191335740405,-0.20672583501357777,-0.19247681566789585,-0.8761394323604095,-0.8867399747122197,-0.23919993257921465,-0.6212300115957948,-0.16509513403980386,-0.694244615510171,-0.8541726285627658,0.6720005438456075
102,1999,1.7674,3,5,30,10,0,0,0,6.2118,-0.8770850786151752,-0.5417830772669586,-0.6876879753118129,0.2532391023506284,0.048700679993591484,-0.437510658384672,0.2576102206650472,0.4221120097999016,0.17593602887121862,-0.2589969400480241,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
103,1980,3.4573,2,6,240,12,1,0,0,6.96826,1.2164952093266455,-0.3662587248566735,0.8529873738725223,1.8180942217084088,2.008264726513219,-0.10089910012407194,0.3039146996954768,1.114042323524628,-1.598058589714685,4.844627662815173,0.7836088732824001,-0.0812724323975663,0.22093489236048147,0.11998584642569221,-0.5883730226141685,-0.34331018523180223,0.021181378157423485,-0.21247174063046034,-0.10417090288602826,0.46691110193875435
104,1991,2.9,3,4,90,14,0,0,0,7.00167,0.05170364943394389,-0.06063718123012151,-1.4015720845157662,0.34624219937618433,0.4282771039418984,-0.021532903474928977,-0.06634527474830511,-1.0855879113238998,0.7595404284722443,0.4156351050490259,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
105,1997,2.0204,2,5,60,8,0,0,1,6.7712,-1.0748390997120867,-0.31254345934065453,0.6414326551776732,0.4990125730826245,0.10033033296401166,-1.027266238954236,0.07327955824657388,-0.8745439656207223,-0.2666023826502931,-0.3639206694691692,1.6045479091247825,0.30543867288149323,1.3560185919827012,0.9462825759215658,-2.27964253643099,-0.7653906291438091,0.18576642303026303,-0.22626275320111763,0.10615748734054896,0.18053840253903253
106,1998,1.7483,2,4,45,10,0,0,0,6.94255,-1.3930235095511014,-0.027508788017878535,1.0821408260128615,1.0991156148375592,-0.20625393138676879,-1.032415164724319,-0.28273142405700613,-0.06496250157182765,0.6652458273186693,-0.5960648901561307,0.3599725996357746,-0.468760055527192,-0.455168997279162,-0.39452856338780246,0.46046105143796273,0.9060807943559008,-1.2311911574777163,-1.0943373966279877,0.37838867483177585,-1.2419550065267229
108,1998,2.2866,2,2,20,8,1,0,0,6.77217,-0.10924666549658713,-0.8072878253436993,-0.47421559360539184,-1.4583559186682895,-2.220429657736328,1.3632091359187677,2.9145541118803697,0.6607001128613438,-0.061054804071365876,-1.1857130944615146,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
109,1994,2.0,3,4,45,10,0,0,0,6.08257,-0.8980000763935222,-0.40813953382936424,-0.6480752293505221,1.2719873577883547,0.31225734712287123,0.3614731641038635,0.03915593977383897,0.32013767843496527,-0.050759643048125996,-0.13847191335740405,-0.8072341303055215,0.809307329386176,0.6582318712348904,0.35114435452666243,-0.6991638599211368,-0.016125986681930746,0.32460073669703476,-0.07593255663171132,-0.22799381699346477,-1.0192689351975985
110,1987,1.9589,2,6,60,8,0,0,0,6.24084,-1.095880619289575,-0.14683421592101858,-0.8478645034626123,1.8844143360020449,1.0339023313441946,1.8325900036121288,0.3965409660880742,1.3223844600499723,0.6093384104226,0.5789564004829946,-3.0760739565885338,5.767643490165329,0.7519530073738558,1.2382891937409415,6.032980819786795,-0.5594490470273517,-1.5160934221753128,-2.7186310382395003,-0.11694351129962276,3.5628531638178034
111,1999,2.435,3,5,45,12,0,0,0,6.61795,-0.9425760164804581,0.2977477208273222,-0.9577974148070115,-0.5605389129947376,0.48567114153259777,-0.2614778886651434,0.36183050061150623,-2.297374482995795,0.9314019550899438,0.5117005860930253,-0.04180236892531142,0.0956909793205625,0.4966399454110846,0.5211245215370907,-1.171869464171036,-0.3909966823198703,0.3175056174804521,-0.5312661597423619,0.0003829513415133634,-0.5851339754925876
112,1995,1.9587,2,6,45,14,0,0,0,6.84772,-1.670631686186961,1.1799410031142359,1.1038708675397326,3.7575105122802093,2.34542694806203,-0.3182083777368788,-0.012190408362544895,0.048124158101276154,0.27619407822209163,-0.08855718550260498,-0.04180236892531142,0.0956909793205625,0.4966399454110846,0.5211245215370907,-1.171869464171036,-0.3909966823198703,0.3175056174804521,-0.5312661597423619,0.0003829513415133634,-0.5851339754925876
113,1999,1.8889,4,6,60,10,0,0,0,6.63968,-0.8873268936539994,-1.0497663507478632,-0.4405677176813963,0.0891081709808206,-0.24681031649185992,-0.7626203599370005,0.25441137629543414,-0.48244422877301174,-0.310375482549906,-0.18028831602445683,-0.22647936633848081,-0.217696074701717,-0.2900415659321786,-0.2129054153346556,-0.09919753629773696,-0.09413553782766394,-0.06927459264970533,-0.25949915259721623,-0.12110210553240733,-0.14677680348232716
114,1994,1.625,2,6,45,12,0,0,0,6.37532,-2.0159501849978794,0.5752289080940549,1.810526070622594,5.876835403254871,2.0116224052166443,0.505361154631573,0.6678421357401771,2.8307323504892303,0.6645385316245955,-0.4499513200890313,-1.7161498335041252,2.204036323881312,1.2731521109454516,0.7906192879341246,-0.09486188584095462,0.22396187155897346,0.34902232607332123,-0.14529308544478367,0.03600187445200171,-0.9495491878997238
