url,title,price,area_m2,floor,rooms,location,scrape_date,Típus,Állapot,Fűtés,Építés éve,Energetikai besorolás,Unnamed: 13,Napelem,Szintek száma,Erkély,Átlagos rezsiköltség,Tervezett átadás,Terasz,
https://www.zenga.hu/ingatlan/elado-teglalakas-pecs/8603448?page=23&pos=19&cr=100,"Pécs eladó téglalakás 2 szobás: 47,9 millió Ft",47.0,47.0,1. emelet,2.0,Pécs,2025-08-15,Téglalakás,Felújított,Gáz (konvektor),1960,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet/8569116?page=23&pos=20&cr=100,"Budapest II. kerület eladó téglalakás 2 szobás: 73,5 millió Ft",73.0,49.0,3. emelet,2.0,Budapest II. kerület,2025-08-15,Téglalakás,Jó állapotú,Gáz (konvektor),1950,D,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nagykoros/8666820?page=24&pos=1&cr=100,"Nagykőrös eladó téglalakás 3 szobás: 38,9 millió Ft",38.0,64.0,2. emelet,3.0,Nagykőrös,2025-08-15,Téglalakás,Felújított,Gáz (konvektor),,A+,,Nincs,4,8 m²,,,8 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet-del-belvaros/8413882?page=24&pos=2&cr=100,"Budapest V. kerület eladó téglalakás 4 szobás: 119,7 millió Ft",119.0,80.0,1. emelet,4.0,"Budapest V. kerület, Dél-Belváros",2025-08-15,Téglalakás,Felújítandó,Házközponti,1936,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonmariafurdo/8061093?page=24&pos=3&cr=100,"Balatonmáriafürdő eladó téglalakás 2 szobás: 57,24 millió Ft",57.0,44.0,1. emelet,2.0,Balatonmáriafürdő,2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2026,Nem adta meg a hirdető,,Nincs,,,,,14 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8544965?page=24&pos=4&cr=100,"Budapest VI. kerület eladó téglalakás 2 szobás: 79,9 millió Ft",79.0,59.0,4. emelet,2.0,Budapest VI. kerület,2025-08-15,Téglalakás,Felújított,Gázkazán,2006,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet-nagykoruton-beluli-terulet/8358588?page=24&pos=5&cr=100,"Budapest VI. kerület eladó téglalakás 1 szobás: 59,9 millió Ft",59.0,44.0,1. emelet,1.0,"Budapest VI. kerület, Nagykörúton belüli terület",2025-08-15,Téglalakás,Felújítandó,Gázkazán,1950,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-vizafogo/8545002?page=24&pos=6&cr=100,Budapest XIII. kerület eladó téglalakás 3 szobás: 138 millió Ft,138.0,69.0,3. emelet,3.0,"Budapest XIII. kerület, Vizafogó",2025-08-15,Téglalakás,Újszerű,Házközponti fűtés egyedi méréssel,2020,A+,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-torokor/8352125?page=24&pos=7&cr=100,"Budapest XIV. kerület eladó téglalakás 2 szobás: 84,9 millió Ft",84.0,58.0,,2.0,"Budapest XIV. kerület, Törökőr",2025-08-15,Téglalakás,Jó állapotú,Gázkazán,1965,Nem adta meg a hirdető,,,,"3,5 m²",,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xvii-kerulet/8507307?page=24&pos=8&cr=100,Budapest XVII. kerület eladó panellakás 3+1 fél szobás: 73 millió Ft,73.0,73.0,földszint,3.0,Budapest XVII. kerület,2025-08-15,Panellakás,Felújítandó,Távfűtés egyedi méréssel,1980,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8500932?page=24&pos=9&cr=100,"Budapest VI. kerület eladó téglalakás 1 szobás: 67,9 millió Ft",67.0,40.0,,1.0,Budapest VI. kerület,2025-08-15,Téglalakás,Újszerű,Elektromos,1900,Nem adta meg a hirdető,,,,,,,5 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-alsorakos/8542671?page=24&pos=10&cr=100,Budapest XIV. kerület eladó téglalakás 3 szobás: 90 millió Ft,90.0,67.0,,3.0,"Budapest XIV. kerület, Alsórákos",2025-08-15,Téglalakás,Jó állapotú,Gázkazán,2002,Nem adta meg a hirdető,,,,9 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet-taborhegy/7815942?page=24&pos=11&cr=100,Budapest III. kerület eladó téglalakás 4 szobás: 199 millió Ft,199.0,127.0,,4.0,"Budapest III. kerület, Táborhegy",2025-08-15,Téglalakás,Újszerű,Hőszivattyú,2010,Nem adta meg a hirdető,,,,,,,35 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-dombovar/8587745?page=24&pos=12&cr=100,"Dombóvár eladó téglalakás 2 szobás: 24,8 millió Ft",24.0,55.0,2. emelet,2.0,"Dombóvár, Platán tér",2025-08-15,Téglalakás,Átlagos,Gáz (konvektor),1983,Nem adta meg a hirdető,,Nincs,2,10 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet-corvin-negyed/8206106?page=24&pos=13&cr=100,Budapest VIII. kerület eladó téglalakás 3 szobás: 41 millió Ft,41.0,42.0,,3.0,"Budapest VIII. kerület, Corvin negyed",2025-08-15,Téglalakás,Jó állapotú,Cserépkályha,1910,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-hegyeshalom/8664995?page=24&pos=14&cr=100,Hegyeshalom eladó téglalakás: 35 millió Ft,35.0,43.0,,,Hegyeshalom,2025-08-15,Téglalakás,Új építésű,Egyéb,,Nem adta meg a hirdető,,,1,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xviii-kerulet-gloriett-telep/8664762?page=24&pos=15&cr=100,"Budapest XVIII. kerület eladó téglalakás 1+2 fél szobás: 88,9 millió Ft",88.0,65.0,2. emelet,1.0,"Budapest XVIII. kerület, Gloriett-telep",2025-08-15,Téglalakás,Új építésű,Elektromos,2024,B,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet-nagykoruton-kivuli-terulet/8569745?page=24&pos=16&cr=100,"Budapest VII. kerület eladó téglalakás 1 szobás: 54,8 millió Ft",54.0,36.0,,1.0,"Budapest VII. kerület, Külső-Erzsébetváros",2025-08-15,Téglalakás,Újszerű,Elektromos,1910,Nem adta meg a hirdető,,,,,,,3 m²,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-xii-kerulet/8118896?page=24&pos=17&cr=100,"Eladó 4 szobás társasházi lakás 308,9 millió Ft értékben Budapest XII. kerületben - Árnyas 40 Villa Suites lakóparkban",308.0,123.0,10 felett,4.0,Budapest XII. kerület,2025-08-15,Társasházi lakás,,Egyéb,,Nem adta meg a hirdető,,,,"17,8 m²",,,,
https://www.zenga.hu/ingatlan/elado-csusztatott-zsalus-lakas-budapest-xx-kerulet-pacsirtatelep/8650231?page=24&pos=18&cr=100,"Budapest XX. kerület eladó csúsztatott zsalus lakás 2 szobás: 53,9 millió Ft",53.0,57.0,4. emelet,2.0,"Budapest XX. kerület, Pacsirtatelep",2025-08-15,Csúsztatott zsalus lakás,Jó állapotú,Gáz (konvektor),1975,Nem adta meg a hirdető,,,4,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xviii-kerulet-havanna-lakotelep/8656602?page=24&pos=19&cr=100,"Budapest XVIII. kerület eladó panellakás 2 szobás: 52,5 millió Ft",52.0,53.0,10. emelet,2.0,"Budapest XVIII. kerület, Havanna lakótelep",2025-08-15,Panellakás,Felújítandó,Távfűtés,1980,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-csusztatott-zsalus-lakas-budapest-xiv-kerulet-torokor/8361514?page=24&pos=20&cr=100,"Budapest XIV. kerület eladó csúsztatott zsalus lakás 3 szobás: 74,9 millió Ft",74.0,56.0,,3.0,"Budapest XIV. kerület, Törökőr",2025-08-15,Csúsztatott zsalus lakás,Újszerű,Házközponti fűtés egyedi méréssel,1980,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-szeged-rokus/8646701?page=25&pos=1&cr=100,"Szeged eladó panellakás 1+1 fél szobás: 44,9 millió Ft",44.0,55.0,4. emelet,1.0,"Szeged, Rókus, Nyitra utca",2025-08-15,Panellakás,Átlagos,Távfűtés,1981,F,,,5,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet/8597085?page=25&pos=2&cr=100,"Budapest III. kerület eladó téglalakás 3 szobás: 99,6 millió Ft",99.0,82.0,,3.0,Budapest III. kerület,2025-08-15,Téglalakás,Újszerű,Gázkazán,2023,Nem adta meg a hirdető,,,,,,,16 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet-jozsefvaros/8533322?page=25&pos=3&cr=100,Budapest VIII. kerület eladó téglalakás 2 szobás: 70 millió Ft,70.0,40.0,,2.0,"Budapest VIII. kerület, Józsefváros",2025-08-15,Téglalakás,Újszerű,Fan coil,1930,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-xix-kerulet/8472397?page=25&pos=4&cr=100,"Eladó 1 szobás társasházi lakás 61,16 millió Ft értékben Budapest XIX. kerületben - T.Homes Residence lakóparkban",61.0,34.0,10 felett,1.0,Budapest XIX. kerület,2025-08-15,Társasházi lakás,,Geotermikus,,Nem adta meg a hirdető,,,,11 m²,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xv-kerulet-rakospalota/8450239?page=25&pos=5&cr=100,"Budapest XV. kerület eladó panellakás 3 szobás: 63,9 millió Ft",63.0,59.0,,3.0,"Budapest XV. kerület, Rákospalota",2025-08-15,Panellakás,Jó állapotú,Házközponti,1985,Nem adta meg a hirdető,,,,,,,"3,5 m²",
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-istvanmezo/8631206?page=25&pos=6&cr=100,"Budapest XIV. kerület eladó téglalakás 3 szobás: 63,99 millió Ft",63.0,51.0,5. emelet,3.0,"Budapest XIV. kerület, Istvánmező",2025-08-15,Téglalakás,Felújított,Távfűtés,1963,C,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza-belvaros/8657084?page=25&pos=7&cr=100,"Nyíregyháza eladó téglalakás 2 szobás: 36,7 millió Ft",36.0,55.0,4. emelet,2.0,"Nyíregyháza, Belváros, Sarkantyú",2025-08-15,Téglalakás,Felújított,Távfűtés egyedi méréssel,,Nem adta meg a hirdető,,,4,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8581335?page=25&pos=8&cr=100,Budapest VI. kerület eladó téglalakás 2 szobás: 109 millió Ft,109.0,71.0,3. emelet,2.0,Budapest VI. kerület,2025-08-15,Téglalakás,Jó állapotú,Gázkazán,1880,Nem adta meg a hirdető,,,3,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-iii-kerulet/8468501?page=25&pos=9&cr=100,Eladó 3 szobás társasházi lakás 125 millió Ft értékben Budapest III. kerületben - Waterfront City 5 lakóparkban,125.0,52.0,10 felett,3.0,Budapest III. kerület,2025-08-15,Társasházi lakás,,Egyéb,,Nem adta meg a hirdető,,,,18 m²,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-xi-kerulet/8469209?page=25&pos=10&cr=100,"Eladó 3 szobás társasházi lakás 117,6 millió Ft értékben Budapest XI. kerületben - Újbuda Residence lakóparkban",117.0,71.0,10 felett,3.0,Budapest XI. kerület,2025-08-15,Társasházi lakás,,Egyéb,,Nem adta meg a hirdető,,,,"14,8 m²",,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-xix-kerulet/7930758?page=25&pos=11&cr=100,"Eladó 2 szobás társasházi lakás 81,01 millió Ft értékben Budapest XIX. kerületben - T.Homes Residence lakóparkban",81.0,49.0,10 felett,2.0,Budapest XIX. kerület,2025-08-15,Társasházi lakás,,Geotermikus,,Nem adta meg a hirdető,,,,"11,1 m²",,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet-belso-ferencvaros/8663822?page=25&pos=12&cr=100,Budapest IX. kerület eladó téglalakás 2+2 fél szobás: 99 millió Ft,99.0,66.0,földszint,2.0,"Budapest IX. kerület, Belső Ferencváros, Ráday utca",2025-08-15,Téglalakás,Felújított,Elektromos,1890,B,,Nincs,4,,,,15 m²,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xviii-kerulet-havanna-lakotelep/8640280?page=25&pos=13&cr=100,"Budapest XVIII. kerület eladó panellakás 3 szobás: 61,9 millió Ft",61.0,53.0,1. emelet,3.0,"Budapest XVIII. kerület, Havanna lakótelep",2025-08-15,Panellakás,Felújított,Távfűtés egyedi méréssel,1985,D,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet-ligetvaros/8575645?page=25&pos=14&cr=100,Budapest VII. kerület eladó téglalakás 1 szobás: 56 millió Ft,56.0,41.0,1. emelet,1.0,"Budapest VII. kerület, Ligetváros, Hernád",2025-08-15,Téglalakás,Felújított,Gáz (konvektor),1950,Nem adta meg a hirdető,,,4,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xix-kerulet/8555277?page=25&pos=15&cr=100,Budapest XIX. kerület eladó panellakás 1+2 fél szobás: 56 millió Ft,56.0,59.0,9. emelet,1.0,Budapest XIX. kerület,2025-08-15,Panellakás,Átlagos,Távfűtés,1981,D,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet/8484869?page=25&pos=16&cr=100,Budapest VI. kerület eladó téglalakás 4+1 fél szobás: 145 millió Ft,145.0,120.0,1. emelet,4.0,Budapest VI. kerület,2025-08-15,Téglalakás,Felújított,Gázkazán,1900,Nem adta meg a hirdető,,,4,3 m²,45 000 Ft/hó,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xx-kerulet/8642311?page=25&pos=17&cr=100,"Budapest XX. kerület eladó téglalakás 2+1 fél szobás: 99,9 millió Ft",99.0,59.0,földszint,2.0,Budapest XX. kerület,2025-08-15,Téglalakás,Új építésű,Házközponti fűtés egyedi méréssel,2025,A+,,,,,,,,
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-nyiregyhaza/8645832?page=25&pos=18&cr=100,"Nyíregyháza eladó társasházi lakás 3 szobás: 119,5 millió Ft",119.0,126.0,2. emelet,3.0,Nyíregyháza,2025-08-15,Társasházi lakás,Új építésű,Gázkazán,2025,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xxi-kerulet-erdoalja/8587719?page=25&pos=19&cr=100,"Budapest XXI. kerület eladó panellakás 2+3 fél szobás: 84,24 millió Ft",84.0,84.0,földszint,2.0,"Budapest XXI. kerület, Erdőalja, Völgy utca 21.",2025-08-15,Panellakás,Átlagos,Távfűtés,1983,E,,,4,4 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szigetszentmiklos/8660014?page=25&pos=20&cr=100,"Szigetszentmiklós eladó téglalakás 3 szobás: 65,9 millió Ft",65.0,72.0,2. emelet,3.0,Szigetszentmiklós,2025-08-15,Téglalakás,Jó állapotú,Gázkazán,2005,Nem adta meg a hirdető,,,3,,,,7 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-balatonmariafurdo/8662584?page=26&pos=1&cr=100,"Balatonmáriafürdő eladó téglalakás 1 szobás: 39,9 millió Ft",39.0,24.0,2. emelet,1.0,Balatonmáriafürdő,2025-08-15,Téglalakás,Új építésű,Házközponti fűtés egyedi méréssel,2026,A+++,,Nincs,,,,,7 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xx-kerulet/8657873?page=26&pos=2&cr=100,"Budapest XX. kerület eladó téglalakás 2 szobás: 63,99 millió Ft",63.0,57.0,2. emelet,2.0,Budapest XX. kerület,2025-08-15,Téglalakás,Új építésű,Házközponti fűtés egyedi méréssel,2025,A+,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-hajduszoboszlo/8661988?page=26&pos=3&cr=100,"Hajdúszoboszló eladó téglalakás 3+1 fél szobás: 73,9 millió Ft",73.0,125.0,földszint,3.0,"Hajdúszoboszló, Liliom u. 2",2025-08-15,Téglalakás,Jó állapotú,Elektromos,,A+,,,2,14 m²,,,14 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-hajduszoboszlo/8661987?page=26&pos=4&cr=100,"Hajdúszoboszló eladó téglalakás 3 szobás: 54,9 millió Ft",54.0,63.0,földszint,3.0,"Hajdúszoboszló, Hőforrás u. 2",2025-08-15,Téglalakás,Jó állapotú,Elektromos,,A+,,,2,5 m²,,,20 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet-krisztinavaros-xii-ker/8503832?page=26&pos=5&cr=100,"Budapest XII. kerület eladó téglalakás 2 szobás: 129,9 millió Ft",129.0,57.0,1. emelet,2.0,"Budapest XII. kerület, Krisztinaváros XII. ker.",2025-08-15,Téglalakás,Újszerű,Geotermikus,2018,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet/8590776?page=26&pos=6&cr=100,"Budapest VIII. kerület eladó téglalakás 1+1 fél szobás: 59,99 millió Ft",59.0,46.0,1. emelet,1.0,Budapest VIII. kerület,2025-08-15,Téglalakás,Felújítandó,Gázkazán,,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-egyeb-lakas-kiskunlachaza/8659945?page=26&pos=7&cr=100,"Kiskunlacháza eladó egyéb lakás 4 szobás: 64,9 millió Ft",64.0,75.0,,4.0,Kiskunlacháza,2025-08-15,Egyéb lakás,Új építésű,Házközponti,,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xviii-kerulet-bokaytelep/8617362?page=26&pos=8&cr=100,"Budapest XVIII. kerület eladó téglalakás 1+2 fél szobás: 149,9 millió Ft",149.0,88.0,földszint,1.0,"Budapest XVIII. kerület, Bókaytelep",2025-08-15,Téglalakás,Új építésű,Elektromos,2024,B,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet/8658417?page=26&pos=9&cr=100,Budapest II. kerület eladó téglalakás 2+1 fél szobás: 180 millió Ft,180.0,94.0,1. emelet,2.0,Budapest II. kerület,2025-08-15,Téglalakás,Felújítandó,Elektromos,1932,Nem adta meg a hirdető,,,6,6 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet-belso-ferencvaros/8612409?page=26&pos=10&cr=100,Budapest IX. kerület eladó téglalakás 2+1 fél szobás: 120 millió Ft,120.0,79.0,4. emelet,2.0,"Budapest IX. kerület, Belső Ferencváros",2025-08-15,Téglalakás,Jó állapotú,Gázkazán,1930,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8556773?page=26&pos=11&cr=100,"Budapest XI. kerület eladó téglalakás 3 szobás: 94,99 millió Ft",94.0,63.0,1. emelet,3.0,Budapest XI. kerület,2025-08-15,Téglalakás,Új építésű,Házközponti fűtés egyedi méréssel,2022,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet-kelenfold/8510575?page=26&pos=12&cr=100,Budapest XI. kerület eladó téglalakás 4 szobás: 165 millió Ft,165.0,90.0,4. emelet,4.0,"Budapest XI. kerület, Kelenföld",2025-08-15,Téglalakás,Jó állapotú,Gázkazán,,C,,,5,2 m²,30 000 Ft/hó,,19 m²,
https://www.zenga.hu/ingatlan/elado-teglalakas-szeged-ujszeged/8658392?page=26&pos=13&cr=100,Szeged eladó téglalakás 3+1 fél szobás: 95 millió Ft,95.0,90.0,földszint,3.0,"Szeged, Újszeged",2025-08-15,Téglalakás,Jó állapotú,Gázkazán,1982,Nem adta meg a hirdető,,Nincs,3,3 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-szepvolgy/8561754?page=26&pos=14&cr=100,"Budapest II. kerület eladó téglalakás 1 szobás: 87,01 millió Ft",87.0,33.0,földszint,1.0,"Budapest II. kerület, Szépvölgy",2025-08-15,Téglalakás,Új építésű,Hőszivattyú,2023,A+++,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-nagylak/8655911?page=26&pos=15&cr=100,"Nagylak eladó téglalakás 2 szobás: 8,7 millió Ft",8.0,55.0,1. emelet,2.0,"Nagylak, Petőfi u 16",2025-08-15,Téglalakás,Átlagos,Központi fűtés,1981,Nem adta meg a hirdető,,,1,2 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8542361?page=26&pos=16&cr=100,"Budapest XIII. kerület eladó téglalakás 3 szobás: 149,9 millió Ft",149.0,64.0,földszint,3.0,Budapest XIII. kerület,2025-08-15,Téglalakás,Felújított,Házközponti fűtés egyedi méréssel,2009,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iii-kerulet-pok-utcai-lakotelep/8652950?page=26&pos=17&cr=100,"Budapest III. kerület eladó panellakás 1+3 fél szobás: 88,5 millió Ft",88.0,73.0,3. emelet,1.0,"Budapest III. kerület, Pók utcai lakótelep, 0",2025-08-15,Panellakás,Jó állapotú,Távfűtés,,Nem adta meg a hirdető,,,4,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet-filatorigat/8229780?page=26&pos=18&cr=100,"Budapest III. kerület eladó téglalakás 2+1 fél szobás: 135,14 millió Ft",135.0,82.0,3. emelet,2.0,"Budapest III. kerület, Filatorigát",2025-08-15,Téglalakás,Új építésű,,2025,Nem adta meg a hirdető,,,3,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-eger/8619113?page=26&pos=19&cr=100,"Eger eladó téglalakás 4 szobás: 87,7 millió Ft",87.0,79.0,1. emelet,4.0,Eger,2025-08-15,Téglalakás,Újszerű,Gázkazán,2020,B,,,3,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-eger-lajosvaros/8397562?page=26&pos=20&cr=100,"Eger eladó téglalakás 3 szobás: 54,9 millió Ft",54.0,60.0,földszint,3.0,"Eger, Lajosváros",2025-08-15,Téglalakás,Átlagos,Gázkazán,2004,E,,,3,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-kecskemet-belvaros/8647531?page=27&pos=1&cr=100,"Kecskemét eladó téglalakás 4 szobás: 99,5 millió Ft",99.0,99.0,1. emelet,4.0,"Kecskemét, Belváros",2025-08-15,Téglalakás,Újszerű,Gázkazán,,Nem adta meg a hirdető,,,3,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-szeged-rokus/8650222?page=27&pos=2&cr=100,Szeged eladó téglalakás 3 szobás: 72 millió Ft,72.0,62.0,3. emelet,3.0,"Szeged, Rókus",2025-08-15,Téglalakás,Jó állapotú,Gázkazán,2001,E,,,3,8 m²,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xviii-kerulet-gloriett-telep/8523571?page=27&pos=3&cr=100,"Budapest XVIII. kerület eladó téglalakás 1+2 fél szobás: 87,9 millió Ft",87.0,65.0,1. emelet,1.0,"Budapest XVIII. kerület, Gloriett-telep",2025-08-15,Téglalakás,Új építésű,Elektromos,2024,A+,,,,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-debrecen-belvaros/8224585?page=27&pos=4&cr=100,Debrecen eladó téglalakás 4 szobás: 130 millió Ft,130.0,92.0,földszint,4.0,"Debrecen, Belváros",2025-08-15,Téglalakás,Új építésű,Házközponti fűtés egyedi méréssel,2024,Nem adta meg a hirdető,,,,,,,,
https://www.zenga.hu/ingatlan/elado-panellakas-debrecen-venkert/8649081?page=27&pos=5&cr=100,"Debrecen eladó panellakás 2 szobás: 52,9 millió Ft",52.0,58.0,földszint,2.0,"Debrecen, Vénkert",2025-08-15,Panellakás,Jó állapotú,Távfűtés egyedi méréssel,,Nem adta meg a hirdető,,,10,,,,,
https://www.zenga.hu/ingatlan/elado-teglalakas-mezohegyes/8506904?page=27&pos=6&cr=100,Mezőhegyes eladó téglalakás 2 szobás: 14 millió Ft,14.0,78.0,földszint,2.0,Mezőhegyes,2025-08-15,Téglalakás,Jó állapotú,Elektromos,1970,F,,,,,,,,
